Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Drov le Dévastateur,"Drov a reçu le surnom de Dévastateur par les anciens clans du mont Rochenoire, qui avaient rapidement appris à tout faire pour ne pas croiser son chemin. Partout où il passe, ce féroce Magnaron sème la dévastation, et la terre elle-même, sentant sa présence, s’écartait pour lui échapper. ",0.441283,0.399207,1291,557,0,1,10659,543,0,0,-1
Fielsang,"Au cœur du mausolée Auchindoun, Teron’gor, le lieutenant du Conseil des ombres, s’est repu de centaines d’âmes draeneï jusqu’à devenir une véritable abomination boursouflée. Devenu plus qu’un simple orc, Teron’gor a abandonné son ancien nom pour prendre celui de Fielsang.",0.176143,0.451792,1372,669,1783,6,11006,662,0,0,-1
Gangreseigneur Zakuun,"Certains érudits de la Légion avancent que les gangreseigneurs sont une version évoluée des simples gangregardes, officiant comme massacreurs sous les ordres directs d’Archimonde. Leur cruauté n’a d’égale que leur force brute. Zakuun a été chargé d’une tâche nécessitant l’une comme l’autre : briser la volonté de fer d’un chef orc entêté et arrogant du clan Chanteguerre…",0.498764,0.182942,1391,669,1777,9,11091,666,0,0,-1
Kormrok,"Aussi ancien que Draenor, Kormrok dirigeait autrefois Gorgrond, alors que les créatures terrestres tâchaient d’échapper à la fureur destructrice du Magnaron géant. Puis, la Horde de Fer est arrivée ; elle a piégé la créature titanesque et essayé de briser sa volonté. Mais toutes ses tentatives se sont soldées par un échec… du moins, jusqu’à l’ascension de Gul’dan, car Kormrok n’a pas pu résister à son pouvoir gangrené.",0.52225,0.451792,1392,669,1787,3,11110,664,0,0,-1
Velhari la Despote,"Quand Gul’dan est allé faire son don aux Sargereï, Velhari, qui ne cachait déjà plus ses ambitions, avait gravi les échelons par la force brutale. Surnommée la Despote par ses ennemis, Velhari a été parmi les premiers à accepter le toucher gangrené, ce qui l’a rendue plus puissante encore. À présent, elle porte une parodie du symbole sacré naaru, qui témoigne de son attachement au nouvel ordre.",0.293572,0.514833,1394,669,1784,11,11145,668,0,0,-1
Mannoroth,"Assoiffé de sang et extrêmement brutal, Mannoroth était l’exécuteur le plus craint parmi les lieutenants d’Archimonde, jusqu’à ce qu’il soit abattu d’un puissant coup de lame par Grommash. Après sa mort, son sang permit à Gul’dan de conclure un accord avec la Horde de Fer et ses alliés. Gul’dan et ses serviteurs tentent désormais de ranimer la dépouille brisée de Mannoroth, afin qu’il serve de nouveau la Légion.",0.510777,0.480125,1395,669,1795,12,11193,669,0,0,-1
Kilrogg Oeil-Mort,"Kilrogg Œil-Mort, seigneur de guerre de l’Orbite-Sanglante, a pris la tête de son clan après s’être livré à un rituel pour connaître les circonstances de sa mort. Armé de ce savoir, il a alors mené sans crainte son clan à travers d’innombrables campagnes, avançant inexorablement vers la fin glorieuse de ses désirs. Les veines gorgées de sang démoniaque, Kilrogg vous attend maintenant dans la citadelle des Flammes infernales jusqu’à ce que vienne son heure… ou la vôtre.",0.512361,0.334981,1396,669,1786,5,11254,665,0,0,-1
Saccageur de Fer,Les plans du saccageur de Fer ont été découverts dans l’atelier de Boîte-Noire en personne après la chute d’Orgrimmar ; il s’inspirait des puissants assemblages de la Légion et devait être le chef-d’œuvre du maléfique gobelin. Le projet a été accompli après la mort de Boîte-Noire et a porté la puissance militaire de la Horde de Fer vers de nouveaux sommets.,0.433674,0.50574,1425,669,1785,2,11389,661,0,0,-1
Assaut des Flammes infernales,"Avec l’aide de la compagnie de mercenaires Boîte-Noire, la Horde de Fer a fabriqué des engins de siège dévastateurs à l’ombre de la citadelle des Flammes infernales. Ils doivent servir lors de l’assaut éventuel contre les capitales d’Azeroth. Maintenant que les chars ont été modifiés pour utiliser de l’énergie gangrenée, le maître de siège Mar’tak attend l’ordre de Gul’dan pour donner l’assaut.",0.609695,0.450255,1426,669,1778,1,11401,661,0,0,-1
Socrethar l’Éternel,"L’âme des plus grands guerriers draeneï a été insufflée dans des assemblages brillants, qui servent de vigilants éternels chargés de la défense de leur peuple. À l’origine, Socrethar était un membre du Conseil des exarques. Puis il a sombré dans les ténèbres et a perverti ce rituel des plus sacrés en utilisant un assemblage gangrené pour préserver son âme, après sa défaite en Talador.",0.595179,0.529666,1427,669,1794,8,11442,668,0,0,-1
Haut conseil des Flammes infernales,"Des milliers d’Orcs de la Horde de Fer ont accepté le sang de Mannoroth, mais peu sont devenus aussi puissants que ces trois champions gangrenés. Dia Sombre-Murmure, maîtresse de la magie du Vide et exilée du clan Ombrelune, est devenue le bras droit de Gul’dan. Assoiffé de sang, Gurtogg est sorti vainqueur de centaines de combats. Il n’a été tenu en échec qu’une fois, par le maître-lame Jubei’thos, aucun ne parvenant à prendre l’avantage. Ils servent Gul’dan comme hauts gardes et conseillers militaires.",0.717552,0.676143,1432,669,1798,4,11538,665,0,0,-1
Seigneur de l’ombre Iskar,"Lorsque ses efforts pour ressusciter Terokk et reconquérir le pouvoir ont échoué, Iskar a été contacté par Gul’dan, qui lui a fait une offre et lui a promis de briser l’ancienne malédiction de Sethe. À nouveau capable de voler, revenu des ombres, mais toujours maître de l’illusion et de la tromperie, Iskar peut enfin exercer sa vengeance.",0.401112,0.761434,1433,669,1788,7,11506,666,0,0,-1
Archimonde,"Aux commandes des troupes de la Légion ardente, Archimonde le Profanateur fait partie des érédars qui ont trahi les Draeneï d’Argus pour se mettre au service du Titan noir, Sargeras. Après avoir traversé l’espace-temps, il arrive sur Draenor pour surveiller le déroulement de l’invasion d’Azeroth et s’assurer que Gul’dan ne déçoive pas ses maîtres de la Légion.",0.584054,0.533375,1438,669,1799,13,11573,670,0,0,-1
Xhul’horac,"Gul’dan a invoqué Xhul’horac des profondeurs du Néant distordu. C’est un des plus puissants revenants du Vide, une race d’êtres parasites du Vide qui ouvrent des brèches dans les plans de la réalité, en consumant et en absorbant l’énergie et les êtres qui s’y trouvent. Gul’dan a perverti Xhul’horac, en le nourrissant d’une énergie gangrenée écrasante et en utilisant ses pouvoirs pour ouvrir les portails à travers lesquels il compte rallier les forces de la Légion ardente.",0.483931,0.507416,1447,669,1800,10,11680,667,0,0,-1
Seigneur suprême Kazzak,"Le seigneur suprême Kazzak est revenu du Néant distordu et supervise désormais les efforts de Gul’dan menés au nom de la Légion ardente. Il se tient près du Trône de Kil’jaeden, le cœur de la corruption qui s’est abattue sur la jungle de Tanaan.",0.471061,0.215398,1452,557,0,4,11748,534,0,0,-1
Tirathon Saltheril,"Autrefois allié du maître, Tirathon a conclu un pacte avec la Légion afin de devenir plus puissant encore. Aigri par des années d’emprisonnement, il n’attend qu’une chose : infliger douleurs et souffrances à tous ceux qu’il trouvera sur son chemin. Et s’il pouvait croiser ses anciens geôliers, cela n’en serait que plus plaisant.",0.244957,0.569164,1467,707,1815,1,12067,710,0,0,-1
Scor’roc,"Scor’roc, l’un des lieutenants de Ragnaros, incendia les forêts de Kalimdor, ne laissant derrière lui qu’une vilaine cicatrice de cendres. Les Gardiennes parvinrent finalement à le maîtriser et, ne pouvant l’anéantir, elles l’enfermèrent dans une prison de glace. Hélas, l’incursion récente de la Légion a affaibli les protections qui le maintiennent en état de congélation depuis tant d’années…",0.469741,0.791787,1468,707,1816,3,12095,711,0,0,-1
Vitrœil,"Comme bien des démons de son espèce, Vitrœil peut concentrer son regard et en faire une arme puissante. Ayant découvert que ses émissions magiques pouvaient être renvoyées à l’expéditeur avec une redoutable efficacité, les Gardiennes sont parvenues à le capturer et lui ont fabriqué une prison spéciale, faite de miroirs, qui a contenu son pouvoir… jusqu’à aujourd’hui.",0.688762,0.482709,1469,707,1817,4,12386,711,0,0,-1
Cordana Gangrechant,"Traîtresse. Fourbe. Paria. Cordana faisait partie de l’avant-garde qui poursuivit Garrosh à travers la Porte des ténèbres, combattant aux côtés de Khadgar et s’efforçant de saper l’influence du Conseil des ombres. Mais la magie noire de Gul’dan s’insinua dans son cœur et finit par en faire son pion. Alors qu’elle fut jadis le parangon du devoir, on se souviendra à jamais d’elle comme de l’instrument de la perte des Gardiennes.",0.5,0.772334,1470,707,1818,5,12396,712,0,0,-1
Serpentrix,"Les Nagas campant à l’Œil d’Azshara restent à bonne distance de son extrémité nord, car une antique bête écailleuse s’est installée dans les bas-fonds et dévore à l’occasion les proies qui passent à proximité en projetant l’un de ses nombreux cous serpentins.",0.563401,0.350865,1479,716,1813,4,12007,713,0,0,-1
Seigneur de guerre Parjesh,"Ce commandant farouche supervise les armées nagas qui ont envahi Azsuna à la recherche de la Pierre-des-Marées de Golganneth. Le plus puissant des Glissefiel après Athissa, il se fait obéir autant par la peur que par le respect qu’il inspire.",0.54611,0.683718,1480,716,1810,1,12020,713,0,0,-1
Hymdall,"Paré d’une armure en or scintillante et surplombant les environs de son imposante stature, Hymdall semble taillé dans un bloc de granit et monte une garde vigilante aux portes des salles des Valeureux. Chargé par Odyn d’empêcher les combattants indignes d’entrer dans ces salles, il ne faillira jamais à son devoir et peut compter sur le soutien des redoutables drakes-tempête qui arpentent les cieux au-dessus de lui, attendant un signal de son cor.",0.478916,0.395865,1485,721,1805,1,12104,704,0,0,-1
Hyrja,"De son vivant, Hyrja était une guerrière sans égale qui défendait les Valkyras contre toute forme de menace, et sa vaillance et son courage attirèrent l’attention d’Eyir. À sa mort, elle fit son ascension jusqu’aux salles des Valeureux, où la gardienne titan l’honora avec la plus noble des récompenses, faisant d’elle une val’kyr.",0.629518,0.847892,1486,721,1806,2,12044,704,0,0,-1
Fenryr,"Dans les champs de la Chasse éternelle, les plus grands champions vrykuls n’ont de cesse d’affûter leurs talents et se livrent une compétition acharnée pour déterminer qui sera capable de tuer la bête la plus imposante. Cependant, hommes et bêtes se tiennent à l’écart du redoutable worg Fenryr, le véritable maître de ces champs, qui traque ses proies et les terrasse avec une célérité déroutante.",0.283132,0.762048,1487,721,1807,3,12284,703,0,0,-1
Skovald le Dieu-Roi,"Gul’dan a fait au roi vrykul Skovald une proposition des plus simples : soit il rejoignait la Légion et obtenait le pouvoir ultime, soit il assistait à la destruction de son peuple. Rêvant de conquête et de gloire, Skovald a accepté l’offre et s’est vu confier une tâche essentielle : arracher l’Égide d’Aggramar à Odyn dans les salles des Valeureux afin de l’apporter à Gul’dan. Alors seulement pourra-t-il se lancer dans sa grande campagne de conquête infinie.",0.51506,0.825301,1488,721,1808,4,12128,705,0,0,-1
Odyn,"Odyn fut chargé par le panthéon des Titans de mener les armées forgées par eux contre les Dieux très anciens. Quand le fracas des armes se tut, il éleva les salles des Valeureux dans les cieux, rassemblant les plus grands champions vrykuls pour défendre Azeroth. Cependant, trahi par Loken et maudit par Helya lorsque Ulduar tomba entre les griffes de Yogg-Saron, il se retrouve piégé dans ces salles pour l’éternité.",0.515061,0.945738,1489,721,1809,5,12331,705,0,0,-1
Dame Glissefiel,"Descendante d’une longue lignée de nobles glissefiel, cette sorcière des mers naga a la faveur de la reine Azshara en personne. Flots et cieux lui obéissent ; elle maîtrise leur pouvoir pour écraser tous ceux qui osent s’opposer aux Glissefiel.",0.459654,0.5,1490,716,1811,2,12048,713,0,0,-1
Roi Barbe-Fond,"Les marins racontent qu’un béhémoth arpenterait le fond des mers, surgissant des flots pour briser les navires à mains nues. Son espaulier serait la proue intacte d’un navire qu’il porterait tel un trophée. D’aucuns ne voient pourtant dans ces récits qu’affabulations dues à un excès de grog.",0.682998,0.512968,1491,716,1812,3,12049,713,0,0,-1
Courroux d’Azshara,"L’une des plus fidèles suivantes d’Azshara s’est sacrifiée avec joie pour devenir l’instrument de la vengeance de sa reine. Invoqué par des canalistes glissefiel en dernier recours après l’échec de Parjesh, le terrifiant Courroux d’Azshara a pour seule raison d’être de balayer les pieds-secs qui s’opposent à la souveraine.",0.57781,0.536744,1492,716,1814,5,12057,713,0,0,-1
Ivanyr,"Coupé du pouvoir du Puits de la nuit et envoyé dans les étendues obscures de l’Arcavia, Ivanyr errait sans but, dépérissant lentement, jusqu’à ce qu’il découvre un véritable trésor dans les fondations de la grande bibliothèque de Suramar. Il passe désormais ses journées à déchiffrer fébrilement les ouvrages qui s’y trouvent, se nourrissant du pouvoir des reliques que contiennent les archives pour se maintenir en vie. Mais alors même que cette magie nourrit son corps, sa raison lui échappe et s’étiole.",0.168588,0.752882,1497,726,1827,1,12261,749,0,0,-1
Corstilax,"Cet énorme assemblage patrouille dans les tunnels sous Suramar, à la recherche d’anomalies à corriger. Il a d’ailleurs détecté une faille dans l’un des tuyaux convoyant l’énergie du Puits de la nuit, et s’efforce de la réparer. Mais les étrangers de chair et de sang rôdant dans les tunnels sont aussi des anomalies à ses yeux, et il a le devoir d’y remédier.",0.393372,0.776657,1498,726,1825,2,12187,749,0,0,-1
Général Xakal,"Gul’dan ne plaisantait pas lorsqu’il a menacé de détruire Suramar si Élisande ne se pliait pas à ses exigences. Une armée d’invasion de la Légion, dirigée par Xakal, a creusé jusqu’aux tunnels sous la ville. Le commandant attend à présent de nouveaux ordres et se tient prêt à surgir de sa cachette pour semer mort et destruction dans les rues de Suramar.",0.752161,0.502161,1499,726,1828,3,12494,749,0,0,-1
Nal’tira,"Cette énorme araignée a fait son nid dans le creux sous un grand arbre de mana. Au fil des ans, énergies magiques éparses et différents écoulements l’ont transformée, l’imprégnant d’énergie arcanique et faisant d’elle l’un des prédateurs les plus redoutables de l’Arcavia.",0.619596,0.748559,1500,726,1826,4,12692,749,0,0,-1
Conseiller Vandros,"Proche conseiller d’Élisande, Vandros manie la magie arcanique du Puits de la nuit presque aussi bien que sa maîtresse. En temps normal, il ne s’aventurerait pas lui-même dans l’Arcavia, mais ayant observé le développement de la résistance souffrenuit et de ses alliés, il éprouve à présent le besoin de prendre les choses en main.",0.484149,0.385447,1501,726,1829,5,12750,749,0,0,-1
"Ymiron, le roi déchu","Ancien roi des Vrykuls du Norfendre, Ymiron était un puissant guerrier adulé par son peuple. Les portes des salles des Valeureux l’attendaient grand ouvertes dans l’au-delà. Cependant, assoiffé de pouvoir, il conclut un sombre pacte avec le roi-liche. Et lorsque des aventuriers lui ôtèrent la vie, l’accès aux salles éternelles lui fut interdit. Le roi damné attend depuis au purgatoire, sur les rives de la Gueule des âmes.",0.533719,0.262906,1502,727,1822,1,12143,706,0,0,-1
Harbaron,"Ce mystérieux passeur tient la barre du Naglfar, à bord duquel il rassemble les damnés pour les mener jusqu’au domaine de Helya. Ses liens avec la reine déchue des Val’kyrs sont flous, mais lorsque la brise agite la cape d’Harbaron, elle laisse entrapercevoir un vaste champ d’étoiles scintillantes. Étrange.",0.724975,0.561642,1512,727,1823,2,12207,708,0,0,-1
L’amalgame d’âmes,"Une immense quantité d’énergie spirituelle a été libérée lorsque Gul’dan a procédé au rituel séparant l’âme d’Illidan de son corps au bastion du Freux. Ce bouleversement a conduit les âmes du clan Corvaltus à regagner leur demeure ancestrale, où, sous l’influence de l’énergie résiduelle, elles se sont fondues en une gigantesque monstruosité.",0.391566,0.614457,1518,740,1832,0,12238,751,0,0,-1
Lucifron,,0.658633,0.374995,1519,741,663,1,0,232,0,0,-1
Magmadar,,0.694339,0.236793,1520,741,664,2,0,232,0,0,-1
Gehennas,,0.330876,0.485334,1521,741,665,3,0,232,0,0,-1
Garr,,0.315094,0.689623,1522,741,666,4,0,232,0,0,-1
Shazzrah,,0.558406,0.852617,1523,741,667,5,0,232,0,0,-1
Baron Geddon,,0.523926,0.77632,1524,741,668,6,0,232,0,0,-1
Messager de Sulfuron,,0.828302,0.825472,1525,741,669,7,0,232,0,0,-1
Golemagg l’Incinérateur,,0.68868,0.576416,1526,741,670,8,0,232,0,0,-1
Chambellan Executus,,0.84151,0.652831,1527,741,671,9,0,232,0,0,-1
Ragnaros,,0.562265,0.533963,1528,741,672,10,0,232,0,0,-1
Tranchetripe l’Indompté,,0.419285,0.602438,1529,742,610,1,0,287,0,0,-1
Vaelastrasz le Corrompu,,0.332819,0.275371,1530,742,611,2,0,287,0,0,-1
Seigneur des couvées Lanistaire,,0.505751,0.617476,1531,742,612,3,0,289,0,0,-1
Gueule-de-feu,,0.464398,0.429507,1532,742,613,4,0,289,0,0,-1
Rochébène,,0.34911,0.209583,1533,742,614,5,0,289,0,0,-1
Flamegor,,0.355376,0.371237,1534,742,615,6,0,290,0,0,-1
Chromaggus,,0.394223,0.7265,1535,742,616,7,0,290,0,0,-1
Nefarian,,0.703746,0.72462,1536,742,617,8,0,290,0,0,-1
Kurinnaxx,,0.563507,0.357434,1537,743,718,1,0,247,0,0,-1
Général Rajaxx,,0.58402,0.49128,1538,743,719,2,0,247,0,0,-1
Moam,,0.328635,0.360511,1539,743,720,3,0,247,0,0,-1
Buru Grandgosier,,0.697866,0.620511,1540,743,721,4,0,247,0,0,-1
Ayamiss le Chasseur,,0.616841,0.905126,1541,743,722,5,0,247,0,0,-1
Ossirian l’Intouché,,0.429149,0.695895,1542,743,723,6,0,247,0,0,-1
Le prophète Skeram,,0.457866,0.522049,1543,744,709,0,0,320,0,0,-1
Garde de guerre Sartura,,0.445559,0.335896,1544,744,711,2,0,319,0,0,-1
Fankriss l’Inflexible,,0.622995,0.218973,1545,744,712,3,0,319,0,0,-1
Princesse Huhuran,,0.435303,0.503588,1546,744,714,5,0,319,0,0,-1
Famille royale silithide,,0.284533,0.497434,1547,744,710,1,0,319,0,0,-1
Viscidus,,0.721456,0.178973,1548,744,713,4,0,319,0,0,-1
Les Empereurs jumeaux,,0.606584,0.697434,1549,744,715,6,0,319,0,0,-1
Ouro,,0.301969,0.818972,1550,744,716,7,0,319,0,0,-1
C’Thun,,0.570687,0.625126,1551,744,717,8,0,321,0,0,-1
Quartiers des serviteurs,,0.596409,0.287693,1552,745,0,0,0,350,0,0,-1
Attumen le Veneur,,0.452819,0.826154,1553,745,652,1,0,350,0,0,-1
Moroes,,0.27128,0.635385,1554,745,653,2,0,352,0,0,-1
Damoiselle de vertu,,0.834384,0.500042,1555,745,654,3,0,353,0,0,-1
L’Opéra,,0.181023,0.35077,1556,745,655,4,0,353,0,0,-1
Le Conservateur,,0.494869,0.366155,1557,745,656,6,0,358,0,0,-1
Ombre d’Aran,,0.716407,0.260001,1559,745,658,7,0,359,0,0,-1
Terestian Malsabot,,0.525638,0.696924,1560,745,657,8,0,360,0,0,-1
Dédain-du-Néant,,0.359484,0.418462,1561,745,659,9,0,362,0,0,-1
Évènement de l’échiquier,,0.359484,0.616923,1562,745,660,10,0,363,0,4,-1
Prince Malchezaar,,0.514356,0.309231,1563,745,661,11,0,366,0,0,-1
Haut Roi Maulgar,,0.550255,0.570769,1564,746,649,0,0,330,0,0,-1
Gruul le Tue-Dragon,,0.199486,0.283077,1565,746,650,1,0,330,0,0,-1
Magtheridon,,0.691795,0.743077,1566,747,651,0,0,331,0,0,-1
Hydross l’Instable,,0.36359,0.847692,1567,748,623,0,0,332,0,0,-1
Le Rôdeur d’En bas,,0.402564,0.581538,1568,748,624,1,0,332,0,0,-1
Leotheras l’Aveugle,,0.417949,0.255385,1569,748,625,2,0,332,0,0,-1
Seigneur des fonds Karathress,,0.504103,0.176924,1570,748,626,3,0,332,0,0,-1
Morogrim Marcheur-des-flots,,0.59641,0.260001,1571,748,627,4,0,332,0,0,-1
Dame Vashj,,0.722563,0.589231,1572,748,628,5,0,332,0,0,-1
Al’ar,,0.501026,0.587692,1573,749,730,0,0,334,0,0,-1
Saccageur du Vide,,0.264075,0.490686,1574,749,731,1,0,334,0,0,-1
Grande astromancienne Solarian,,0.74,0.48923,1575,749,732,2,0,334,0,0,-1
Kael’thas Haut-Soleil,,0.500999,0.138461,1576,749,733,3,0,334,0,0,-1
Rage Froidhiver,,0.127692,0.633846,1577,750,618,0,0,329,0,0,-1
Anetheron,,0.0856407,0.681538,1578,750,619,1,0,329,0,0,-1
Kaz’rogal,,0.424103,0.358461,1579,750,620,2,0,329,0,0,-1
Azgalor,,0.357436,0.378461,1580,750,621,3,0,329,0,0,-1
Archimonde,,0.77282,0.283076,1581,750,622,4,0,329,0,0,-1
Grand seigneur de guerre Naj’entus,,0.439487,0.187651,1582,751,601,0,15578,340,0,0,-1
Supremus,,0.663076,0.473846,1583,751,602,1,15588,339,0,0,-1
Ombre d’Akama,,0.409743,0.88923,1584,751,603,2,15599,341,0,0,-1
Teron Fielsang,,0.394358,0.118461,1585,751,604,3,15628,343,0,0,-1
Gurtogg Fièvresang,,0.539999,0.476922,1586,751,605,4,15645,342,0,0,-1
Reliquaire des âmes,,0.613844,0.850768,1587,751,606,5,15661,342,0,0,-1
Mère Shahraz,,0.675383,0.367691,1588,751,607,6,15687,344,0,0,-1
Le conseil illidari,,0.473332,0.43846,1589,751,608,7,15700,345,0,0,-1
Illidan Hurlorage,,0.527691,0.704613,1590,751,609,8,15731,346,0,0,-1
Kalecgos,,0.306154,0.510769,1591,752,724,0,0,335,0,0,-1
Brutallus,,0.658973,0.864615,1592,752,725,1,0,335,0,0,-1
Gangrebrume,,0.727691,0.826153,1593,752,726,2,0,335,0,0,-1
Les jumelles érédars,,0.641566,0.321,1594,752,727,3,0,335,0,0,-1
M’uru,,0.46718,0.238462,1595,752,728,4,0,336,0,0,-1
Kil’jaeden,,0.46,0.616923,1596,752,729,5,0,336,0,0,-1
Archavon le Gardien des pierres,,0.49335,0.168738,1597,753,1126,0,0,156,0,0,-1
Emalon le Guetteur d’orage,,0.627193,0.553059,1598,753,1127,1,0,156,0,0,-1
Koralon le Veilleur des flammes,,0.363289,0.551625,1599,753,1128,2,0,156,0,0,-1
Toravon la Sentinelle de glace,,0.627151,0.363767,1600,753,1129,3,0,156,0,0,-1
Anub’Rekhan,,0.306925,0.469885,1601,754,1107,0,0,163,0,0,-1
Grande veuve Faerlina,,0.441725,0.360899,1602,754,1110,1,0,163,0,0,-1
Maexxna,,0.686466,0.152964,1603,754,1116,2,0,163,0,0,-1
Noth le Porte-Peste,,0.346122,0.564531,1604,754,1117,3,0,165,0,0,-1
Heigan l’Impur,,0.498172,0.456978,1605,754,1112,4,0,165,0,0,-1
Horreb,,0.760165,0.283523,1606,754,1115,5,0,165,0,0,-1
Instructeur Razuvious,,0.427469,0.459909,1607,754,1113,6,0,164,0,0,-1
Gothik le Moissonneur,,0.675078,0.596142,1608,754,1109,7,0,164,0,0,-1
Les quatre cavaliers,,0.301273,0.768225,1609,754,1121,8,0,164,0,0,-1
Le Recousu,R’cousu veut jouer !,0.541192,0.416887,1610,754,1118,9,0,162,0,0,-1
Grobbulus,,0.615762,0.531547,1611,754,1111,10,0,162,0,0,-1
Gluth,,0.462924,0.438272,1612,754,1108,11,0,162,0,0,-1
Thaddius,,0.265857,0.145792,1613,754,1120,12,0,162,0,0,-1
Saphiron,,0.565133,0.675014,1614,754,1119,13,0,167,0,0,-1
Kel’Thuzad,,0.365324,0.223293,1615,754,1114,14,0,167,0,0,-1
Sartharion,,0.505736,0.477055,1616,755,1090,0,0,155,0,0,-1
Malygos,,0.384321,0.498566,1617,756,1094,0,0,141,0,0,-1
Les bêtes du Norfendre,,0.511514,0.527373,1618,757,1088,0,0,172,0,0,-1
Seigneur Jaraxxus,,0.463713,0.40548,1619,757,1087,1,0,172,0,0,-1
Champions de l’Alliance,,0.42834,0.527373,1620,757,1086,2,0,172,0,8,-1
Champions de la Horde,,0.42834,0.527373,1621,757,1086,2,0,172,0,4,-1
Jumelles val’kyrs,,0.463713,0.649266,1622,757,1089,3,0,172,0,0,-1
Anub’arak,,0.532546,0.355289,1623,757,1085,4,0,173,0,0,-1
Seigneur Gargamoelle,,0.391055,0.593338,1624,758,1101,0,0,186,0,0,-1
Dame Murmemort,,0.391055,0.86998,1625,758,1100,1,0,186,0,0,-1
Bataille des canonnières de la Couronne de glace,,0.219927,0.550191,1626,758,1099,2,0,187,0,4,-1
Bataille des canonnières de la Couronne de glace,,0.6905,0.550191,1627,758,1099,2,0,187,0,8,-1
Porte-mort Saurcroc,,0.515422,0.21606,1628,758,1096,3,0,188,0,0,-1
Pulentraille,,0.198978,0.654874,1629,758,1097,4,0,190,0,0,-1
Trognepus,,0.198978,0.418259,1630,758,1104,5,0,190,0,0,-1
Professeur Putricide,,0.131101,0.532982,1631,758,1102,6,0,190,0,0,-1
Conseil des princes de sang,,0.52016,0.141491,1632,758,1095,7,0,190,0,0,-1
Reine de sang Lana’thel,,0.511599,0.435467,1633,758,1103,8,0,191,0,0,-1
Valithria Marcherêve,,0.766814,0.736678,1634,758,1098,9,0,190,0,0,-1
Sindragosa,,0.366325,0.231898,1635,758,1105,10,0,189,0,0,-1
Le roi-liche,,0.499296,0.528743,1636,758,1106,11,0,192,0,0,-1
Léviathan des flammes,Ce tank en armure lourde garde l’entrée de la cour d’Ulduar. Le gardien Mimiron a construit le léviathan des flammes dans le cadre de sa plateforme d’armements V-07-TR-0N.,0.493308,0.386712,1637,759,1132,0,17182,147,0,0,-1
Ignis le maître de la Fournaise,"Comme toutes les autres créations des Titans à Ulduar, Ignis sert désormais la volonté corrompue du Dieu très ancien Yogg-Saron. Cet imposant géant de feu s’active à la Forge colossale pour créer les armées de fer qui vont conquérir Azeroth au nom de Yogg-Saron.",0.383365,0.266253,1638,759,1136,1,17236,147,0,0,-1
Tranchécaille,"Veranas, la mère des couvées des proto-drakes des pics Foudroyés a servi le gardien Thorim avant d’être capturée par Loken et transformée en arme vicieuse. Sur ordre de son maître, Ignis le maître de la Fournaise a fixé des plaques de fer sur la peau de Tranchécaille pour renforcer ses attaques déjà meurtrières.",0.545846,0.264819,1639,759,1139,2,17251,147,0,0,-1
Déconstructeur XT-002,"Conçue pour patrouiller dans la ferraillerie d’Ulduar, Mimiron a conféré à sa création mécanique une intelligence rudimentaire adaptée à ses fonctions. XT-002 se considère comme le fils du gardien et fait souvent des caprices comme un enfant gâté.",0.488611,0.141492,1640,759,1142,3,17281,147,0,0,-1
L’assemblée du Fer,"Les légions de Fer de Loken sont dirigées par trois redoutables généraux, chacun représentant une race différente forgée par les Titans. Le mande-foudre Brundir, le maître des runes Molgeim et le géant Brise-acier combattent au nom du véritable maître du gardien, le vicieux Yogg-Saron.",0.156955,0.564406,1641,759,1140,4,17306,148,0,0,-1
Kologarn,Loken a ordonné à Ignis le maître de la Fournaise de concevoir cet imposant géant pour garder le passage Brisé. Ses bras énormes permettent à Kologarn de pulvériser tout intrus tentant d’atteindre le sanctum intérieur.,0.37206,0.133581,1642,759,1137,5,17330,148,0,0,-1
Auriaya,"L’archiviste d’Ulduar patrouille dans le cercle d’observation en compagnie de féroces félins. De longues années de solitude ont profondément perturbé l’esprit d’Auriaya, et la puissance grandissante du Dieu très ancien semble avoir achevé de détruire les derniers lambeaux de sa santé mentale.",0.512595,0.571575,1643,759,1131,6,17346,149,0,0,-1
Hodir,"Le géant Hodir présidait autrefois le temple de l’Hiver et conseillait les géants du givre des pics Foudroyés. Désormais, le gardien réside dans une grotte de glace des salles de l’Hiver, forcé de se plier à la volonté de Yogg-Saron.",0.67038,0.638974,1644,759,1135,7,17441,149,0,0,-1
Thorim,"Pendant des années, Thorim a cru que les géants du givre avaient assassiné sa bien-aimée Sif. Thorim a retourné sa colère contre ses alliés et a sombré dans le désespoir. Quand il a appris que son frère Loken était responsable de ce crime, Loken a capturé Thorim et l’a conduit à Ulduar, où le Dieu très ancien a embrouillé l’esprit du gardien.",0.722005,0.485533,1645,759,1141,8,17520,149,0,0,-1
Freya,"La gardienne Freya protégeait autrefois toutes les formes de vie, avec l’aide de trois anciens impassibles. Bien que son jardin soit encore luxuriant et verdoyant, elle aussi a succombé aux murmures démentiels du Dieu très ancien.",0.533669,0.228841,1646,759,1133,9,17375,149,0,0,-1
