ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
1187,Teatro da Dor,"Em Maldraxxus, todos são testados e avaliados constantemente para defender as Terras Sombrias. O melhor lugar para provar sua capacidade é o Teatro da Dor. Multidões de competidores se enfrentam na esperança de lutar com um campeão. Brutalidade! Caos! Violência! E, claro, dor! Só os mais fortes de tornam campeões da própria casa, e somente um pode ser o mais forte.",2293,3759904,3759914,3759934,3759924,0,0,0
1188,O Outro Lado,"Bwonsamdi tem um mocó secreto nas Terras Sombrias que ele chama de Outro Lado. Quando os mortos começaram a convergir para a Gorja, Bwonsamdi escondeu várias almas em seu pequeno domínio, mantendo seus seguidores trolls em segurança. Só que isso quebrou um antigo acordo com Mueh'zala, e agora o loa ancestral veio ceifar essas almas e destruir seu zelador. Bwonsamdi vai precisar de ajuda com a cobrança de outros tratos para sobreviver ao massacre e proteger as almas.",2291,3759905,3759915,3759935,3759925,0,0,0
1189,Profundezas Sanguinárias,"Abaixo do Castelo de Nathria ficam as Profundezas Sanguinárias, uma prisão criada para abrigar os mais intrigantes opositores de Sir Denathrius. Os prisioneiros são mantidos neste lugar por eras, tendo sua ânima drenada para fins de análise e pesquisa. A resistência de Pecádia sabe de um prisioneiro em particular que pode ajudar a virar o jogo contra Sir Denathrius, o que a levou a pedir ajuda para resgatar essa pessoa.",2284,3759902,3759912,3759932,3759922,0,0,0
1190,Castelo de Nathria,"Há muito que o Sir Denathrius governa os habitantes de Revendreth, que ceifam ânima de almas orgulhosas. Porém, conforme a seca e o medo se espalharam pelas Terras Sombrias, Denathrius revelou sua verdadeira lealdade. Desafiando o antigo Mestre, o nobre Príncipe Renathal reuniu os poucos aliados restantes numa missão desesperada de infiltrar o Castelo de Nathria e derrubar Denathrius do poder.",2296,3759896,3759906,3759926,3759916,0,0,0
1192,Terras Sombrias,"As Terras Sombrias são os domínios além do reino mortal de Azeroth, para onde as almas dos mortos vão após a passagem. A Juíza, um ser de grande poder, guiava as almas para um dos diversos pós-vidas. Agora, todas as almas estão sendo enviadas para a Gorja, um lugar de tormento eterno. Para conter o fluxo de almas, os pacíficos Kyrianos do Bastião e Feérios Noturnos de Ardena, os astutos Venthyr de Revendreth e os belicosos Necrolordes de Maldraxxus devem se unir.",2559,3850568,3850569,3850571,3850570,2,0,0
1193,Sacrário da Dominação,"Por eras, o Carcereiro permaneceu preso à Gorja. Agora, os exércitos infindos dele se reúnem para ajudá-lo a expandir suas fronteiras e consumir Oribos. Em face da aniquilação, Bolvar arregimenta seus últimos aliados para investir contra o coração da Thanator e confrontar o Carcereiro onde o poder dele é maior.",2450,4182018,4182020,4181530,4182023,0,0,0
1194,"Tazavesh, o Mercado Oculto","So'leah, a inclemente chefe de cartel, almeja conduzir um assalto nos reinos para se apoderar dos segredos do Progenitor. A única oposição a ela é Al'dalil, o corretor que caiu em desgraça, e seu bando de desajustados, que devem cruzar o misterioso Mercado Oculto e deter So'leah antes que ela tome para si esse poder proibido.",2441,4182019,4182022,4181531,4182024,0,0,0
1195,Sepulcro dos Primogênitos,"O Carcereiro violou o Sepulcro, o misterioso coração das Terras Sombrias. Se controlar o poder primordial, ele remodelará o cosmos com a proeminência da Morte. Quando Zovaal se prepara para dominar a realidade, campeões de Azeroth avançam para impedi-lo. Será que a determinação deles será suficiente?",2481,4423751,4423752,4423750,4425895,0,0,0
1196,Clareira de Courambaia,"A Clareira de Courambaia é o maior assentamento gnoll das Ilhas do Dragão, servindo de lar a perigos indescritíveis. A decomposição transborda da Clareira, espalhando-se entre as tribos gnolls da Vasta Lazúli e ameaçando apodrecer toda a vida. No coração da Clareira, onde vive a líder dos Courambaia, ela compartilha satisfeita seu conhecimento com seu povo encarquilhado.",2520,4742820,4742923,4746635,4742933,0,0,0
1197,Uldaman: Legado de Tyr,"Uldaman é uma antiga estrutura titânica onde, tempos atrás, aliados do heroico Guardião Tyr esconderam os Discos de Norgannon.

Após o retorno às Ilhas do Dragão, a Rainha Alexstrasza descobriu um outro disco perdido em Uldaman... e nele havia as memórias do próprio Tyr. Por crer que esse conhecimento é necessário para restaurar o poder dos Aspectos, Alexstrasza pediu aos seus aliados mortais que enfrentassem os perigos de Uldaman para recuperar as memórias de Tyr e assegurar o futuro dos draconídeos.",2451,4742827,4742930,4746642,4742940,0,0,0
1198,A Ofensiva Nokhid,"A Chapada Ohn'ahrana foi tomada pela guerra civil após a captura de Ohn'ahra, o antigo espírito da águia, pelo clã Nokhid. Para outros clãs, Ohn'ahra é mais que um mero espírito: é sua deusa. Os Primevistas evocam forças elementais e os necromantes comandam os espíritos de centauros lendários. Cercados de inimigos, os demais clãs Maruuk se unem. Balakar Khan, o Nokhid tirano, observa de longe, vociferando comandos. Ataques inimigos incansáveis continuarão até a rendição de suas tropas. O campo de batalha aguarda.",2516,4742821,4742924,4746636,4742934,0,0,0
1199,Neltharus,"Abaixo da Cidadela Obsidiana fica Neltharus, câmara do tesouro da Revoada Negra onde estão guardados os segredos de sua forja lendária. Quando despertaram de seu sono, os djaradins escolheram Neltharus como ponto de entrada para o ataque. Surpresos em encontrar o local deserto, eles rapidamente se apoderaram dos segredos... bem como do restante da Cidadela Obsidiana.",2519,4742825,4742928,4746640,4742938,0,0,0
1200,Câmara dos Encarnados,"Os Primevistas invadiram a prisão titânica onde os Encarnados ficaram trancafiados por milênios. Lá dentro, Raszageth realizou um ritual macabro com a finalidade de libertar seus irmãos, para que juntos eles expurgassem todo e qualquer vestígio deixado pelos titãs no mundo. Os campeões de Azeroth terão que atacar esta fortaleza impenetrável e romper suas defesas para findar essa ameaça. Ainda que muitos tombem, a derrota condenaria todos ao reinado de sangue e fogo dos Encarnados.",2522,4742828,4742931,4746643,4742941,0,0,0
1201,Academia Algeth'ar,"Muito tempo atrás, a grande Academia Algeth'ar era um local de ensino superior para todos os dragões. Embora tenha ficado em estado de dormência com o restante das Ilhas, ela foi reaberta e está de volta, sob a orientação da Diretora Doragosa. Com uma série de mudanças incríveis, a academia está à procura de novos alunos de todas as esferas da vida, não apenas dragões, assim como voluntários para ajudar a devolver movimentos aos corredores. Aqueles que entrarem para a academia com certeza aprenderão coisas novas.",2526,4742826,4742929,4746641,4742939,0,0,0
1202,Poços da Vida Rubi,"Os Poços da Vida Rubi, o ninhal ancestral das Cinco Revoadas, é um local sagrado. A Revoada Dragônica Vermelha é encarregada de nutrir toda a vida que há lá, protegendo os poços e o futuro de todos os dragões do lugar.

No entanto, Raszageth e seus Primevistas chegaram para roubar tal futuro e imbuir seus próprios poderes nos poços sagrados. Eles precisam ser detidos para que os dragões prosperem.",2521,4742824,4742927,4746639,4742937,0,0,0
1203,Câmara Lazúli,"Tempos atrás, Malygos criou a Câmara Lazúli para Sindragosa guardar e catalogar os artefatos mágicos intrigantes que viesse a encontrar. Esquecida por milênios, a Câmara acabou em um péssimo estado de conservação, tornando-se vulnerável a ataques externos... e internos.",2515,4742819,4742829,4746634,4742932,0,0,0
1204,Salões da Infusão,"Nas profundezas do Baluarte de Tyr encontram-se os Salões da Infusão. Essa estrutura foi construída sobre uma antiga nascente, cuja água é canalizada pelo Guardião Tyr para alimentar os Poços da Vida da Revoada Vermelha. Agora que as Ilhas do Dragão despertaram, as forças Primevistas invadiram os salões. Eles vieram para destruir o local... ou para revelar os segredos deixados por Tyr?",2527,4742823,4742926,4746638,4742936,0,0,0
1205,Ilhas do Dragão,"Antigamente, os céus das Ilhas do Dragão eram tomados por dragões das cinco revoadas. Milhares de anos atrás, no entanto, as revoadas dragônicas partiram para defender Azeroth daqueles que a ameaçavam. Hoje, as ilhas despertaram novamente e clamaram pelo retorno de seus protetores ancestrais. Mas não estavam sozinhos, pois quatro imponentes dragões primevos também chegaram: Basikron, dominador da terra e do subsolo; Strunraan, mestre das tempestades elétricas; Bazual, manipulador das chamas e Liskanoth, senhora do gelo e do frio.",2574,4742822,4742925,4746637,4742935,2,0,0
1206,A Ofensiva Nokhid,"A guerra civil dos centauros assola a chapada. Traindo seu próprio povo, Balakar Khan se aliou às forças Primevistas contra os outros clãs e seus aliados, os dragões verdes. Enquanto os Lança-tempestades evocam um elemental para o campo de batalha, as balistas dos Shikaar repelem os protodragões dos Primevistas. O tirânico Balakar capturou a deusa do vento, Ohn'ahra. Se conseguirmos derrotar Balakar e libertar a deusa, libertaremos a terra.",0,0,0,0,0,0,0,0
1207,"Amirdrassil, a Esperança Onírica","Após ser cuidadosamente nutrida no Sonho Esmeralda, Amirdrassil está se preparando para florescer e atravessar rumo a Azeroth. Mas o destino da nova Árvore do Mundo não estará garantido até que os campeões de Azeroth se unam para enfrentar Fyrakk e seus aliados incandescentes, antes que ele devore o coração de Amirdrassil e cubra o mundo de chamas.",2549,5409260,5409261,5409263,5409262,0,0,0
1208,"Aberrus, o Crisol Sombrio","Milênios atrás, Neltharion montou Aberrus, um laboratório secreto onde conduziu experimentos para tentar alterar o mundo. Recentemente redescoberto, Aberrus agora está sob ataque de todos os lados, com forças interessadas em reivindicar o legado do Guardião da Terra, à procura de qualquer vestígio de poder. Os campeões de Azeroth precisam imergir nas sombras e garantir que o poder obscuro de Neltharion não caia em mãos erradas.",2569,5149416,5149418,5149415,5149417,0,0,0
1209,Despertar do Infinito,"O Templo de Bronze ficou adormecido por milênios, aguardando o momento em que sua revoada dragônica retornaria. Mas, da mesma forma que os dragões bronze recuperaram seu templo sagrado, forças sombrias agora ameaçam dominá-lo. Será que os infinitos tomarão conta dos Percursos Temporais e levarão à ascensão de Murozond? Os campeões de Azeroth devem se aventurar no próprio tempo para garantir que o futuro continue brilhando.",2579,5221758,5221768,5221804,5222376,0,0,0
1210,Fenda Chamanegra,"A Fenda Chamanegra já foi uma próspera mina terrana, mas essa prosperidade acabou. Os Mensageiros Mecânicos terranos partiram e, pouco depois, veio a invasão kobold. Os trabalhadores logo se viram oprimidos por um tirânico Rei da Vela, um brutamontes muito mais alto e corpulento que seus súditos. As riquezas mais evidentes foram extraídas há muito tempo, e a única oportunidade que sobrou foi derrotar os últimos capangas do rei para libertar os kobolds intimidados.",2651,5912531,5912549,5912510,5912540,0,0,0
1267,Priorado da Chama Sagrada,"O Priorado da Chama Sagrada foi construído para adoradores fervorosos contemplarem o mistério da visão do imperador. Os acólitos ficaram isolados do povo de Mereldar, desprezando-o por sua pouca fé. A Irmã Etna Ignáceo foi chamada para ajudar a investigar os segredos escondidos no santuário interno da Priora Orália.",2649,5912533,5912551,5912512,5912542,0,0,0
1268,O Viveiro,"O Poleiro dos Raios não é apenas o viveiro das corventas, mas também o quartel-general do Guarda da Tempestade Baelgrim e dos Cavalgaventos. Por milhares de anos, o local se manteve livre de invasores terranos. Infelizmente, é mais difícil defender o poleiro quando a invasão vem de dentro.",2648,5912535,5912553,5912514,5912544,0,0,0
1269,Abóboda de Pedra,"Os Mensageiros Mecânicos mantêm a Abóboda de Pedra, uma instalação adjacente ao Salão do Despertar. O líder anterior, a Voz do Caos Eirich, foi deposto há pouco tempo, após ser infectado pela Corrupção do Caos. Enquanto os Maquinistas trabalham e os Legalistas patrulham, Eirich se esconde atrás de seus seguidores mais fanáticos e corrompidos. Isolado atrás de túneis titânicos, ele passou por uma transformação terrível. Para garantir que nunca volte ao poder, sua intervenção é necessária.",2652,5912536,5912554,5912515,5912545,0,0,0
1270,Alvorada,"Os Arathi concluíram a construção da nau capitânia Alvorada, um novo modelo de nave de guerra com poder de fogo para virar o jogo na guerra interminável contra Azj-Kahet. A cerimônia de lançamento da nave já vai começar, e a General Golpeaço convidou forasteiros heroicos para testemunhar esse momento histórico.",2662,5912534,5912552,5912513,5912543,0,0,0
1271,"Ara-Kara, a Cidade dos Ecos","Logo abaixo da Cidade das Tramas está Ara-Kara, a Cidade dos Ecos, as ruínas desertas da camada anterior da Cidade. Lá, as forças de Ansurek tentam recolher materiais letais para forçar a ascensão de toda a civilização nerubiana se necessário, à revelia dela.",2660,5912528,5912546,5912507,5912537,0,0,0
1272,Hidromelaria Cinzagris,"Sob nova direção! A Hidromelaria Cinzagris é um ponto focal da cultura dos desvinculados terranos e, sob a tutela de Wenbrandt, o berço de uma bebida forte e ardente apreciada por todos os terranos. Porém, o estabelecimento foi vítima de uma aquisição predatória por Doura de Ricalhaz Nababa, uma empreendedora goblina, que trouxe uma nova era de produção em massa de Cinzagris.",2661,5912529,5912547,5912508,5912538,0,0,0
1273,Palácio Nerub-ar,"Nas profundezas do reino de Azj-Kahet fica o Palácio Nerub-ar, sede do poder da Rainha Ansurek. Do trono sombrio, a Rainha Ansurek incrementou o controle sobre os seguidores Sureki, levando-os por um caminho de trevas para um novo futuro. Conforme a paranoia dela cresce, os integrantes dos conspiratórios Fios Cortados lançam a jogada final contra o jugo de Ansurek.",2657,5912532,5912550,5912511,5912541,0,0,0
1274,Cidade das Tramas,"Nas profundezas da Cidade das Tramas fica o Transformatório, um salão de evolução nerubiana, antes sagrado. Agora, o local é usado para transformar nerubianos ""merecedores"" nos poderosos Ascendidos. A Fiandeira e o Vizir não descansarão até parar de uma vez por todas o processo, antes que consuma toda Azj-Kahet.",2669,5912530,5912548,5912509,5912539,0,0,0
1276,Gládio Cruel - Distrito Lenhatorta,"Construída há milhares de anos para abrigar os segredos arcanos dos kaldorei, a outrora grandiosa cidade de Eldre'Thalas agora está em ruínas, repleta de forças perversas e distorcidas. Cultos rivais outrora competiram pelo controle da energia corrupta do Gládio Cruel, mas desde então eles têm realizado tréguas incertas, preferindo explorar o poder dos seus próprios territórios a lutar pelo complexo inteiro.",429,608161,608200,136333,608239,1,0,0
1277,Gládio Cruel - Pátio Gordok,"Construída há milhares de anos para abrigar os segredos arcanos dos kaldorei, a outrora grandiosa cidade de Eldre'Thalas agora está em ruínas, repleta de forças perversas e distorcidas. Cultos rivais outrora competiram pelo controle da energia corrupta do Gládio Cruel, mas desde então eles têm realizado tréguas incertas, preferindo explorar o poder dos seus próprios territórios a lutar pelo complexo inteiro.",429,608161,608200,136333,608239,0,0,0
1278,Khaz Algar,"As profundezas de Khaz Algar estão enfrentando grandes perturbações nos últimos tempos. Com o Duto Central interrompido e a ascensão dos nerubianos, também surgiram outras ameaças. Kordac, o Protetor Dormente, apareceu para defender a Ilha de Dorn. No Fosso Ressonante, uma Agregação de Horrores está à espera. As águas de Pouso Santo foram perturbadas por Shurrai, Atrocidade do Mar do Fundo. E, nas profundezas de Azj-Kahet, o Fundâmbulo Orta, a Montanha Partida, foi corrompido pelo Sangue Negro.",2774,5917062,5917063,5917061,5917064,2,0,0
1292,Stratholme – Entrada de Serviço,"Stratholme já foi a joia de Lordaeron setentrional, mas ela hoje é lembrada pela horrenda história da sua queda. Foi aqui que o príncipe Arthas deu as costas ao nobre paladino Uther, o Arauto da Luz, massacrando incontáveis cidadãos que, acreditava-se, estariam infectados com a praga da morte-viva. Desde então, a amaldiçoada Stratholme tem sido acossada pela morte, traição e desesperança.",329,608177,608216,136359,608255,1,0,0
1296,Libertação da Inframina,"Apesar de todos os esforços da união dos cartéis, Jastor Gallywix se entocou no Gallagio e passou a cobrar todos os favores que lhe eram devidos... formando uma verdadeira legião de candidatos a opressores entre os goblins da Inframina e o Rei do Cromo. Gasganete e os outros goblins vão ter que dar um jeito de entrar no cassino para se livrar do Gallywix de uma vez por todas.",2769,6422377,6422411,6422371,6422409,0,0,32
1298,Operação: Comporta,"O agente Renzik, ""O Bicudo"", lidera uma missão secreta para infiltrar um projeto Sombrafuso maléfico na Usina Hidráulica. O cientista louco por trás de tudo precisa ser neutralizado para cortar a energia que alimenta as maquinações do Gallywix.",2773,6422378,6422412,6422372,6422410,0,0,0
1301,Abismo Rocha Negra,"O fumegante Abismo Rocha Negra é o lar dos anões Ferro Negro e do seu imperador, Dagran Thaurissan. Assim como seus predecessores, ele serve sob o comando férreo de Ragnaros, o Senhor do Fogo, um ser impiedoso trazido ao mundo há séculos. A presença de elementais caóticos atraiu os cultistas do Martelo do Crepúsculo à montanha. Junto aos servos de Ragnaros, eles têm usado os anões para fins cada vez mais destrutivos, que podem significar a ruína de Azeroth.",2792,608157,608196,136326,608235,0,0,0
1302,Manaforja Ômega,"A Manaforja Ômega, construída para aproveitar a energia arcana do deserto de K'aresh, agora zumbe com um brilho ameaçador. Dentro dela, o Rei do Nexus Salhadaar tenta redespertar Dimensius, que Tudo Devora, em busca do poder absoluto. Os campeões de Azeroth precisam impedir as operações da Manaforja Ômega, senão correm o risco de que um Dimensius reerguido se alimente da própria realidade.",2810,7049243,7050019,7049159,7049313,0,0,0
1303,Ecodomo Al'dani,"Os ecodomos são a maior esperança de revitalizar K'aresh. O Ecodomo Al'dani foi construído em um dos lugares mais sagrados de K'aresh. Uma invasão dos Filhos do Deserto deixou um rombo no domo, expondo-o à destruição. Ve'nari buscou ajuda para impedir que a maior esperança de K'aresh fosse arrasada.",2830,7074040,7074042,7074037,7074041,0,0,0
1310,Covil de Zekvir,,0,0,0,0,0,0,0,0
