ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
1197,Ульдаман: наследие Тира,"Ульдаман – хранилище титанов, где много веков назад союзники героического Хранителя Тира спрятали диски Норганнона.

Вернувшись на Драконьи острова, королева Алекстраза узнала о том, что в Ульдамане хранится еще один диск... с воспоминаниями самого Тира. Решив, что эти знания помогут восстановить силу Аспектов, она попросила союзников-смертных отправиться в опасное путешествие и добыть из Ульдамана воспоминания Тира ради будущего драконов.",2451,4742827,4742930,4746642,4742940,0,0,0
1198,Наступление клана Нокхуд,"Когда нокхуды пленили древнего духа орла Он'ару, на равнинах началась гражданская война. Для остальных кланов Он'ара не просто дух: они почитают ее как богиню. Воины стихий призывают в бой элементалей, а некроманты порабощают души великих героев-кентавров. Осаждаемые врагами со всех сторон, другие кланы племени Маруук готовятся к битве. Хан Балакар, жестокий вождь клана Нокхуд, наблюдает за боем издалека и лишь отдает приказы. Штурм будет продолжаться, пока армия врага не будет побеждена. Вперед, на поле боя!",2516,4742821,4742924,4746636,4742934,0,0,0
1199,Нелтарий,"Под Обсидиановой цитаделью лежит Нелтарий – сокровищница черных драконов и место, где они создали свои легендарные артефакты. Когда джарадины вышли из спячки, Нелтарий стал первой целью для их атаки. С удивлением обнаружив, что Нелтарий заброшен, джарадины завладели его секретами... а также заняли всю остальную Обсидиановую цитадель.",2519,4742825,4742928,4746640,4742938,0,0,0
1200,Хранилище Воплощений,"Воины стихий ворвались в тюрьму титанов, где с незапамятных времен томились древние Воплощения. Рашагет проводит нечестивый ритуал, чтобы освободить своих братьев и сестер и вместе с ними очистить мир от влияния титанов. Защитники Азерота должны взять штурмом эту неприступную крепость, чтобы покончить с нависшей угрозой. Многие погибнут – но в случае неудачи Воплощения зальют весь мир огнем и кровью.",2522,4742828,4742931,4746643,4742941,0,0,0
1201,Академия Алгет'ар,"Давным-давно любой дракон мог обучиться в академии Алгет'ар высшим наукам. Пробудившись от долгого сна, как и другие места на островах, она вновь открыла двери под руководством директора Дорагосы. Но с одним важным улучшением: теперь академия принимает учеников любого происхождения, а не только драконов. Она также ищет добровольцев, которые вернут этому храму знаний былую популярность. В любом случае, в академии всегда учишься чему-то новому на каждом шагу.",2526,4742826,4742929,4746641,4742939,0,0,0
1202,Рубиновые Омуты Жизни,"В Рубиновых Омутах Жизни с древних времен выращивают яйца всех пяти родов, и потому они священны для драконов. Красным драконам, оберегающим все живое, доверили защищать Омуты и будущее драконьих родов.

Но Рашагет вместе с воинами стихий собирается отнять у них это будущее, а затем наполнить священные воды своей собственной магической силой. Их надо остановить, чтобы у драконов был шанс на выживание.",2521,4742824,4742927,4746639,4742937,0,0,0
1203,Лазурное хранилище,"Давным-давно Малигос создал Лазурное хранилище для Синдрагосы, чтобы хранить и изучать найденные им магические артефакты. Запертое и заброшенное тысячи лет назад, хранилище обветшало и стало уязвимым для атак снаружи... и изнутри.",2515,4742819,4742829,4746634,4742932,0,0,0
1204,Чертоги Насыщения,"Глубоко под Тирхолдом расположены Чертоги Насыщения. Их построили над древним родником, чьи воды хранитель Тир направил в Омуты Жизни красных драконов. Когда Драконьи острова пробудились, в Чертоги вторглись воины стихий. Или они пытаются уничтожить творение Тира... или раскрыть секреты, которые он в нем спрятал.",2527,4742823,4742926,4746638,4742936,0,0,0
1205,Драконьи острова,"Когда-то драконы всех пяти родов царили в небесах над Драконьими островами. Но тысячи лет назад драконам пришлось покинуть свою родину, чтобы защитить Азерот от страшной угрозы. Тем не менее, с недавних пор острова начали пробуждаться и призвали своих долгое время отсутствовавших стражей вернуться. Вместе с драконами на острова вернулись четыре великих изначальных дракона: повелитель земли и глины Базрикрон, владыка электрических бурь Струнраан, властитель пламени Базуал и госпожа льда и холода Лисканот.",2574,4742822,4742925,4746637,4742935,2,0,0
1206,Наступление клана Нокхуд,"На равнинах полыхает гражданская война между кентаврами. Хан Балакар предал свой собственный народ и сговорился с воинами стихий, напав на другие кланы и их союзников, зеленых драконов. Пока буреманты призывают в бой элементаля, шикаарские баллисты сдерживают натиск протодраконов воинов стихий. Тиран Балакар пленил божество ветра Он'ару. Если мы расправимся с Балакаром и освободим богиню, на родине кентавров вновь воцарится мир.",0,0,0,0,0,0,0,0
1207,"Амирдрассил, Надежда Сна","Амирдрассил, заботливо выращенный в Изумрудном Сне, готов расцвести и переместиться в Азерот. Но будущее нового Древа Жизни находится в руках защитников Азерота – они должны объединиться и одолеть Фиракка и его союзников прежде, чем он поглотит сердце Амирдрассила и утопит мир в пламени.",2549,5409260,5409261,5409263,5409262,0,0,0
1208,"Аберрий, Затененное Горнило","Тысячи лет назад Нелтарион создал Аберрий – тайную лабораторию, где он проводил свои страшные эксперименты. Недавно Аберрий обнаружили снова, и несколько фракций вторглись в него, чтобы завладеть наследием Хранителя Земли. Защитники Азерота должны спуститься во тьму и сделать так, чтобы сила Нелтариона не попала не в те руки.",2569,5149416,5149418,5149415,5149417,0,0,0
1209,Рассвет Бесконечности,"Бронзовый Храм веками дремал, дожидаясь возвращения бронзовых драконов. Но едва они вновь поселились в своей святыне, как ее окружили силы тьмы. Смогут ли драконы Бесконечности подчинить себе потоки времени и возродить Дорнозму? Героям Азерота пора проникнуть в само время, чтобы не дать врагу погрузить во мрак будущее всего мира.",2579,5221758,5221768,5221804,5222376,0,0,0
1210,Расселина Темного Пламени,"Когда-то Расселина Темного Пламени была рудником земельников, но со временем запасы руды иссякли. Земельники-глашатаи механизмов покинули рудник, а вскоре в нем обосновались кобольды. Ими начал править Свечной Король – жестокий и сильный тиран, возвышавшийся над своими подданными. Богатств в руднике давно не осталось, но победа над последним из отвратительных прислужников короля позволит освободить несчастных кобольдов.",2651,5912531,5912549,5912510,5912540,0,0,0
1267,Приорат Священного Пламени,"Приорат Священного Пламени возвели истовые слуги императора, трактующие его великое откровение. Со временем послушники начали смотреть на жителей Мерельдара свысока и отдалились от них, считая их веру слабой. Сестра Этна Блейз зовет на помощь: она уверена, что святая святых настоятельницы Муррпрэй скрывает кощунственную тайну.",2649,5912533,5912551,5912512,5912542,0,0,0
1268,Гнездовье,"Гнездовье Бурь – дом не только для буреклювов, но и для стража бури Бэлгрима и его странников бури. Тысячи лет Гнездовье Бурь было неприступной твердыней, которую не могли взять враги земельников. Однако защитить Гнездовье не так просто, когда опасность исходит изнутри.",2648,5912535,5912553,5912514,5912544,0,0,0
1269,Каменный Свод,"Глашатаи механизмов следят за Каменным Сводом, который примыкает к залу Пробуждения. Их бывшего предводителя вестника Бездны Эйриха свергли, когда того поразила порча Бездны. Пока механики трудятся, а лоялисты следят за порядком, Эйрих прячется за спинами своих самых верных оскверненных последователей. Уединившись в туннелях титанов, он прошел ужасающую трансформацию – вмешайтесь как можно скорее и не дайте ему вернуться к власти.",2652,5912536,5912554,5912515,5912545,0,0,0
1270,"""Сияющий Рассвет""","Арати закончили строительство флагмана под названием ""Сияющий рассвет"". Этот мощный корабль должен переломить ход бесконечной войны с Аз-Кахетом. Церемония первого взлета корабля вот-вот начнется, и генерал Стилстрайк приглашает героев-чужеземцев увидеть это историческое событие своими глазами.",2662,5912534,5912552,5912513,5912543,0,0,0
1271,"Ара-Кара, Город Отголосков","Под Городом Нитей находится Ара-Кара, Город Отголосков, – заброшенные руины прежней эпохи. Там прислужники Ансурек добывают смертельно опасные материалы, чтобы при необходимости вознести всех нерубов – хотят они того или нет.",2660,5912528,5912546,5912507,5912537,0,0,0
1272,Искроварня,"Смена владельцев! Искроварня – оплот культуры Освобожденных земельников. Венбрандт, ее прежний хозяин, придумал рецепт крепкого хмеля, который полюбился всем земельникам. Однако медоварню коварно захватила гоблинская предпринимательница Голди Барондон, которая поставила изготовление искрохмеля на поток.",2661,5912529,5912547,5912508,5912538,0,0,0
1273,Неруб'арский дворец,"В сердце королевства Аз-Кахет находится Неруб'арский дворец, в котором правит королева Ансурек. С этого затененного трона королева навязывает своим последователям суреки все более строгие правила и ведет их по темному пути к новому будущему. Пока королеву снедает паранойя, заговорщики из Отрезанных нитей готовятся нанести решающий удар ее режиму.",2657,5912532,5912550,5912511,5912541,0,0,0
1274,Город Нитей,"В сердце Города Нитей находится Зал трансформаций. Когда-то он был символом эволюции нерубов, но теперь это место, где избранные нерубы превращаются в могущественных ""вознесенных"". Прядильщица и визирь готовы на все, чтобы положить этому конец и спасти Аз-Кахет.",2669,5912530,5912548,5912509,5912539,0,0,0
1276,Забытый город – квартал Криводревов,"Некогда великий город Эльдре'Талас, хранивший многие тайны калдорай, был разрушен. Теперь он стал обителью темных, злобных сил. Между враждующими кланами, которые в свое время бились насмерть за контроль над энергией Забытого города, установился шаткий мир. Теперь им приходится довольствоваться источниками силы на своих территориях, и они не торопятся захватывать весь город.",429,608161,608200,136333,608239,1,0,0
1277,Забытый город – палаты Гордока,"Некогда великий город Эльдре'Талас, хранивший многие тайны калдорай, был разрушен. Теперь он стал обителью темных, злобных сил. Между враждующими кланами, которые в свое время бились насмерть за контроль над энергией Забытого города, установился шаткий мир. Теперь им приходится довольствоваться источниками силы на своих территориях, и они не торопятся захватывать весь город.",429,608161,608200,136333,608239,0,0,0
1278,Каз Алгар,"В последнее время в глубинах Каз Алгара начались серьезные беспорядки. Артерия была повреждена, нерубы осмелели – и появились новые угрозы. Кордак Дремлющий Защитник начал охранять остров Дорн. В Гулких глубинах поджидает Скопище кошмаров. В водах Тайносводья бесчинствует Шуррай, мерзость из Подморья. А в недрах Аз-Кахета был осквернен черной кровью глубинный скиталец Орта, Сломленная скала.",2774,5917062,5917063,5917061,5917064,2,0,0
1292,Стратхольм – черный ход,"Стратхольм был настоящей жемчужиной северного Лордерона, но сейчас все помнят лишь его сокрушительное падение. Именно здесь принц Артас когда-то ослушался своего наставника, благородного паладина Утера Светоносного, и вырезал сотни горожан, якобы зараженных чумой нежити. С тех пор в городе царят смерть, предательство и отчаяние.",329,608177,608216,136359,608255,1,0,0
1296,Освобождение Нижней Шахты,"Несмотря на все усилия объединившихся картелей, Джастор Галливикс укрепился в Галаджио и призвал на помощь всех, кто был ему чем-то обязан... и теперь между гоблинами из Нижней Шахты и Хромовым королем стоит целая армия потенциальных угнетателей. Газлоу и остальным гоблинам придется взять казино штурмом, чтобы избавиться от Галливикса раз и навсегда.",2769,6422377,6422411,6422371,6422409,0,0,32
1298,Операция: шлюз,"Агент Рензик Нож руководит тайной операцией по проникновению на базу картеля Мрачных Минеров на плотине Водокачки. Чтобы отключить поток энергии, необходимой для козней Галливикса, придется нейтрализовать безумного ученого, возглавляющего этот проект.",2773,6422378,6422412,6422372,6422410,0,0,0
1301,Глубины Черной горы,"Глубины Черной горы служат домом дворфам из клана Черного Железа под предводительством императора Даграна Тауриссана. Как и его предшественники, Дагран служит неумолимому повелителю пламени Рагнаросу, который был призван в этот мир сотни лет назад. Могущественные и непредсказуемые огненные элементали привлекли в это горное царство служителей культа Сумеречного Молота. Теперь они вместе со слугами Рагнароса вовлекают дворфов во все более опасные авантюры, способные обречь весь Азерот на погибель.",2792,608157,608196,136326,608235,0,0,0
1302,Манагорн Омега,"Манагорн Омега, некогда созданный для сбора чародейской энергии из пустошей К'ареша, теперь гудит и сияет от зловещей силы. В самом сердце комплекса Соправитель Салхадаар стремится пробудить Пространствуса Всепоглощающего, желая завладеть частью его невообразимой мощи. Герои Азерота должны помешать работе манагорна, чтобы переродившийся Пространствус не пожрал все мироздание.",2810,7049243,7050019,7049159,7049313,0,0,0
1303,"Заповедник ""Аль'дани""","Возможно, купола-заповедники – единственная надежда восстановить жизнь на К'ареше. Заповедник ""Аль'дани"" был возведен на руинах одного из самых священных мест на этой планете. Пустынники прорвали защиту заповедника, сделав его уязвимым, и Ве'нари призвала героев сохранить величайшую надежду на возрождение К'ареша.",2830,7074040,7074042,7074037,7074041,0,0,0
1310,Логово Зеквира,,0,0,0,0,0,0,0,0
