ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
946,안토러스 - 불타는 왕좌,"아르거스의 핵에는 안토러스 - 불타는 왕좌가 자리 잡고 있습니다. 이 힘의 권좌에서 살게라스는 전 우주를 약탈하는 불타는 성전을 주도합니다.

침입이 거의 불가능하다고 알려진 이 왕좌의 심연에서는 태고의 힘이 벼려져 궁극의 학살 무기가 탄생합니다. 이곳의 병력이 그 주인을 섬기기 위해 일어서면, 모든 피조물의 최후가 가까워집니다.",1712,1718200,1718211,1718524,1718203,0,0,0
959,침공 거점,"아르거스의 요새로부터, 군단은 광범위한 차원문 망을 활용하여 역병처럼 온 우주로 번져 나갑니다. 헤아릴 수 없이 많은 세계가 자원을 빼앗겼고, 그곳의 거주민들은 암흑 티탄을 섬기거나 느리고 고통스러운 죽음을 맞이해야 했습니다.

이들 세계를 해방하지 못하면, 불타는 성전이 모든 것을 집어삼키고 전 우주를 잿더미로 만들 것입니다.",1520,1718201,1718212,1718525,1718204,2,0,0
968,아탈다자르,"수천 년 동안, 잔달라 왕들은 무감바 산 정상에 고립된 아탈다자르 무덤에 잠들어 있었습니다. 지도자가 죽을 때마다 그 막대한 부를 수용할 새로운 방을 만들었기 때문에, 이 피라미드들은 시간이 흐르면서 점점 더 화려해졌습니다. 하지만 한때 찬란했던 이 전당은 이제 고대 왕의 힘을 뒤틀어 자신의 추악한 계략에 사용하려는 예언자 줄과 그의 충성스러운 부관 야즈마의 손에 모두 더럽혀지고 말았습니다.",1763,1778888,1778892,1778896,1778890,1,0,0
1001,자유지대,"자유지대는 본래 해적과 악당, 그리고 쿨 티라스의 지배를 벗어나 자유로이 살고 싶은 이들의 안식처로 통했습니다. 그러나 자유지대를 점령한 무쇠파도 약탈단은 이제 이 도시를 무자비하게 지배하며 여러 해적단을 세력에 편입시키고 있습니다. 해적들이 집결하는 동안 일부 영웅들이 이 마을에 침투하여 지도부를 제거하고 점점 커져가는 범죄자 집단을 소탕하려 합니다.",1754,1778889,1778893,1778897,1778891,1,0,0
1002,톨 다고르,한때 잘 관리되던 톨 다고르 감옥을 애쉬베인 무역회사에서 사들여 운영하고 있습니다. 이제 이곳은 애쉬베인 무역회사에 저항하는 이들을 영원히 가두어 두는 함정으로 전락했습니다.,1771,2177519,2178276,2178737,2177730,0,0,0
1012,왕노다지 광산!!,"살게라스가 아제로스를 공격한 여파로, 카자로 섬의 분출과 함께 산산이 조각났던 케잔 섬에서 놀라운 양의 아제라이트가 노출되기 시작했습니다. 모굴 라즈덩크는 둘도 없는 기회에 막대한 재산을 축적하는 동시에 무역왕의 칭호를 차지하려 투자개발회사의 모든 자산을 동원해 아제라이트를 무기화하고 최고의 입찰가에 판매하는 일에 집중하고 있습니다.",1594,2177517,2178274,2178735,2177728,0,0,0
1021,웨이크레스트 저택,"한때 드러스트바를 지배하는 가문의 화려한 영지였던 웨이크레스트 저택은 웨이크레스트 부부가 알 수 없는 이유로 은둔 생활을 시작하면서 온갖 음울한 소문의 진원지가 되었습니다. 부정한 의식이 치러진다거나, 밤이면 사람들이 사라진다거나, 이 저택에서 끔찍한 비명 소리가 들린다거나 하는 이야기가 이 지역 주민들 사이에서 빈번하게 회자됩니다. 온갖 소문 중에서 분명한 건 단 하나, 무언가 사악한 존재가 웨이크레스트 가문의 영지에 뿌리를 내렸다는 것입니다.",1862,2177521,2178278,2178742,2177732,1,0,0
1022,썩은굴,"나즈미르의 늪지 깊은 곳에서는 감춰진 역병이 자라나고 있습니다. 이 타락을 어서 정화하지 못하면, 이 게걸스러운 역병이 사방의 대지로 번져 끔찍하게 곪은 세계만 남게 될 것입니다.",1841,2177518,2178275,2178736,2177729,0,0,0
1023,보랄러스 공성전,"여군주 애쉬베인은 대도시의 붕괴되어 가는 방어 병력을 상대로 분노를 방출합니다. 보랄러스가 불타오르는 사이, 소수의 영웅들이 들끓는 혼돈을 가라앉히고 이 지역을 지배하려는 애쉬베인의 계획을 막아내야 합니다.",1822,2177515,2178272,2178733,2177726,0,0,0
1028,아제로스,"아제로스의 평화를 위협한 최악의 존재들은 대부분 고대의 석실에 갇혀 있거나 솟아오른 요새의 정상에 자리잡고 있지만, 탁 트인 하늘 아래 아무렇지도 않게 세상을 활보하는 경우도 있습니다. 현명한 이들은 자기 보호 본능에 이끌려 이런 공포를 피할 피난처를 찾지만, 가장 막강한 적수에 맞서 자신의 힘을 시험하려 하는 용맹한 영웅들에게는 놀라운 영광이 기다리고 있습니다.",1861,2177522,2178279,2178743,2177733,2,0,0
1030,세스랄리스 사원,"수백 년 전, 미스락스가 자신의 지배자를 아제로스에 소환하려 할 때, 강력한 뱀의 로아 세스랄리스는 자신을 희생하여 이 끔찍한 사태를 막아냈습니다. 전투가 끝나고, 세스랄리스의 충직한 추종자들은 유해를 옮긴 후 그 주위에 사원을 건설하고 그녀의 부활을 기다렸습니다. 이제 어둠의 세력이 이 신성한 사원 안에서 꿈틀거리며, 로아의 힘을 뒤틀어 사악한 목적에 사용하려 하고 있습니다.",1877,2177516,2178273,2178734,2177727,1,0,0
1031,울디르,"수천 년 전, 티탄들은 영원한 적수의 본질을 이해하기 위해 이 무질서한 지하 시설을 제작하고 포획한 표본을 가뒀습니다. 고대 신에 결속된 공허 마력을 연구하여 그 약점과 반응을 자세히 파악해 보면, 무력화시킬 방법도 찾아낼 수 있을 거라고 생각했던 것입니다. 하지만 이건 끔찍할 정도로 잘못된 생각이었습니다. 결국 이 시설은 내부에 도사린 공포가 아제로스로 풀려나가지 못하도록 완전히 봉인되고 말았습니다. 하지만 그런 봉인이 깨어지고 말았습니다...",1861,2177520,2178277,2178738,2177731,0,0,0
1036,폭풍의 사원,"폭풍의 사원은 스톰송 가문과 파도현자 모두의 권좌입니다. 이곳에서는 쿨 티란 함대에 축복을 내려 무적의 함대를 구축합니다. 하지만 어둠의 세력이 이 신성한 땅을 더럽히고, 영원히 쿨 티란 함대를 장악하려고 위협하고 있습니다.",1864,2177514,2178271,2178732,2177725,1,0,0
1041,왕들의 안식처,"잔달라에서 왕들의 안식처보다 더 신성한 곳은 거의 없습니다. 잔달라 제국을 지배했던 모든 왕과 정복자, 폭군이 이 거대한 망자의 도시에 안치되었고, 후손들은 이들의 육체뿐 아니라 영혼까지도 보호하며 기리고 있습니다.

역사적으로 이 도시에 들어갈 수 있는 이들은 잔달라 사제와 귀족으로 제한되어 있지만, 줄의 암흑 마법이 이 무덤으로 스며들기 시작하면서, 이 신성한 땅을 뒤덮은 어둠의 힘을 종결시키는 일이 용사들의 몫이 되었습니다.",1762,2177512,2178269,2178730,2177723,1,0,0
1176,다자알로 전투,"헤아릴 수 없는 세월 동안, 다자알로는 위대하고 강력한 잔달라 제국의 중심지로서 우뚝 서 있었습니다. 이곳을 지키는 수호자들은 감히 왕 라스타칸의 목숨을 노린 수많은 찬탈자를 좌절시켰으며, 고대부터 현재까지 시련을 견뎌왔습니다. 그러나 전쟁의 화마가 줄다자르의 해안까지 번지면서 얼라이언스는 황금 피라미드를 공격하여 잔달라와 호드의 유대를 끊는 대담한 도박수를 던지려고 하고 있습니다.",2070,2482731,2482729,2482693,2482732,0,0,0
1177,폭풍의 용광로,"폭풍의 사원 아래에는 오랫동안 물속에 잠들어 있던 악이 똬리를 틀고 있습니다. 심연에서는 군주 스톰송을 광기의 구렁텅이로 몰아넣었던 속삭임이 메아리칩니다. 그 메아리는 흡사 무시무시한 힘을 울부짖는 세이렌의 노래 같기도 합니다. 이 소리에 귀를 기울이고 복종하는 자들은 주인의 의지를 집행할 어둠의 의식을 준비하고 있습니다. 이들이 무슨 악몽과도 같은 계획을 광적인 헌신의 원동력으로 삼는지는 아무도 모릅니다. 그러나 단 하나 확실한 것이 있다면, 그들을 반드시 막아야 한다는 것입니다.",2096,2498192,2498193,2498195,2498194,0,0,0
1178,작전명: 메카곤,"왕자 에라즈민이 뜻밖의 동맹을 이끌고 필사적으로 메카곤의 심장부에 진입하려고 합니다. 분초를 다투는 상황에서 이들은 종말의 기계가 아제로스의 모든 유기 생명체를 멸종시키기 전에, 왕 메카곤의 기계화 괴물 군대를 무찌르고 광기에 사로잡힌 천재를 타도해야 합니다.",2097,3025319,3025325,3025336,3025327,0,0,0
1179,영원한 궁전,"바야흐로 일만 년 전, 바다가 진아즈샤리를 집어삼킬 당시 여왕 아즈샤라는 느조스와 어둠의 거래를 맺고 자신의 충직한 백성을 사악한 나가로 변모시켰습니다. 이후 아즈샤라는 장장 수천 년에 걸친 무자비한 정복 사업 끝에 과거의 폐허에서 새로운 제국을 세웠으며, 한때 자신을 위협하던 심해의 주인으로 군림하고 있습니다. 그녀는 자애로운 군주로서 얼라이언스와 호드 양쪽을 영원한 궁전에 초대하였습니다. 본인의 영광스러운 승천을 목도하고... 궁극적인 최후를 맞이할 기회를 주려는 의도에서 말입니다.",2164,3025318,3025320,3025335,3025326,0,0,0
1180,깨어난 도시 나이알로사,"잠자는 도시 나이알로사가 깨어났습니다. 느조스의 통솔 아래 검은 제국의 군대는 세상을 집어삼키고 이를 주인의 환영에 맞추어 다시 빚어낼 기회를 호시탐탐 노리고 있습니다. 남은 희망은 단 하나, 바로 수리된 티탄 용광로를 사용해 타락자를 완전히 축출하는 것입니다. 그러나 느조스에게 용광로의 힘을 보여주려면 아제로스의 용사들이 공포의 영역 심층부로 들어가 고대 신과 최후의 결전을 벌여야 합니다.",2217,3221462,3221463,3221466,3221464,0,0,0
1182,죽음의 상흔,"어둠땅의 수호라는 책무를 짊어진 말드락서스의 군대가 용기의 사원을 침공하는 사상 초유의 배반을 저질렀습니다. 이들은 령을 약탈한 건 물론이요, 살육에 희생당한 키리안을 악행의 재료로 이용하고자 앗아가기까지 했습니다. 죽음의 요새 조르라무스에서 쏟아져 나오는 괴저의 군세를 견제하지 않으면 승천의 보루를 침탈해 지나간 자리에 파괴의 흔적만을 남길 것입니다.",2286,3759900,3759910,3759930,3759920,0,0,0
1183,역병 몰락지,폐허가 된 역병의 의회 지하에는 말드락서스 역사를 통틀어 가장 파괴적인 병력이 기거하고 있습니다. 이러한 힘을 탐내는 자들은 역병으로 점철된 잔해를 헤집고 다니며 누구보다 먼저 병기를 독차지하려 합니다. 누구든 이 보배를 손에 넣으면 어둠땅의 운명을 손아귀에 거머쥘 수 있게 될 것입니다.,2289,3759901,3759911,3759931,3759921,0,0,0
1184,티르너 사이드의 안개,"신록을 머금은 숲 티르너 사이드는 고대의 비밀이 숨겨져 있다는 전승이 전해져 내려오는 성역으로, 페이들의 부단한 보호를 받곤 했습니다. 전설에 따르면 신중하지 못한 나그네는 길을 잃고 무한한 안개로 가려진 길을 영원히 헤매는 신세가 된다고 합니다. 그러나 가뭄으로 몽환숲이 영락하면서 적들이 숲의 강력한 마법을 호시탐탐 노리는 지경에 이르고 말았습니다. 하물며 영역에서 살아가는 주민들조차 굶주림과 절박함을 이겨내지 못하고 겨울 여왕이 소중히 아끼는 것들을 흡수하려고 들고 있습니다.",2290,3759899,3759909,3759929,3759919,0,0,0
1185,속죄의 전당,"규탄자가 이끌어 나갈 당시만 해도 속죄의 전당은 레벤드레스의 사명에 헌신하는 장소였습니다. 고통과 죄악이 전당을 가득 메워 울려 퍼졌지만, 그 모든 것은 영혼이 나락에 떨어지지 않도록 방지하고 구원하기 위함이었습니다. 그러나, 최근 시종장이 제위에 오르면서 전당의 방향성은 이기적으로 령을 갈취하는 것으로 틀어지고 말았습니다. 정도가 지나쳐 영혼이 더는 구원받을 수 없는 상태에 이르는 일도 부지기수가 되었죠. 이젠 누군가가 나서서 전당에 뿌리내린 타락을 발본색원해야 합니다.",2287,3759898,3759908,3759928,3759918,0,0,0
1186,승천의 첨탑,"구름 사이를 부유하는 승천의 첨탑은 키리안이 추구하는 이상의 정점이요, 집정관의 권좌입니다. 영겁에 이르는 세월 동안 승천의 보루의 통치자는 한순간도 흔들리지 않고 책무와 헌신의 표상으로서 그 역할을 다했고, 의문을 던지거나 반기를 드는 자는 단 한 명도 없었습니다. 그러나 가뭄과 불안으로 승천자 체계에 관한 믿음에 균열이 생기고 말았습니다. 누구보다 신임하던 추종자가 악의 어둠에 사로잡혀 휘둘리는 지금, 집정관의 통치는 상상을 초월하는 위험을 앞두고 있습니다.",2285,3759903,3759913,3759933,3759923,0,0,0
1187,고통의 투기장,"말드락서스는 끊임없는 시험을 넘기며 어둠땅을 수호할 가장 우수한 인재라는 걸 증명해 보여야 합니다. 그런 역량을 입증할 최적의 장소가 바로 고통의 투기장입니다. 참가자들이 인산인해를 이뤄 용사와 자웅을 겨룰 순간을 고대하며 결투를 펼치는 곳이지요. 야성! 혼란! 폭력! 그리고 고통까지! 오로지 제일가는 강자만이 의회의 용사로 지명될 수 있으며, 그중에서도 단 한 명만이 최강자의 자리에 오릅니다.",2293,3759904,3759914,3759934,3759924,0,0,0
1188,저편,"브원삼디는 어둠땅에 저편이라고 하는 비밀 장소를 두고 있었습니다. 이윽고 망자들이 나락으로 쏟아져 들어가게 되자, 브원삼디는 몇몇 영혼을 자신의 작은 영역에 숨겨 트롤 추종자들의 안위를 살폈습니다. 하나 이러한 행위는 먼 옛날 무에젤라와 맺은 계약을 어기는 것이었고, 급기야 고대의 로아가 영혼을 수확하고 관리인을 멸하고자 강림하기에 이르렀습니다. 브원삼디가 공세에서 살아남아 영혼들을 지켜내려면 도움의 손길을 받아 다른 이들과 맺은 거래의 대가를 징수해야 합니다.",2291,3759905,3759915,3759935,3759925,0,0,0
1189,핏빛 심연,"나스리아 성채의 깊고 깊은 지하에는 대영주 데나트리우스가 지대한 관심을 두는 반란분자를 수용하는 감옥, 핏빛 심연이 자리하고 있습니다. 이곳 포로들은 영겁에 이르는 세월 동안 갇힌 채 연구에 쓰일 령을 흡수당하는 신세가 됩니다. 죄악의 몰락지 저항군은 대영주 데나트리우스와의 싸움에서 주도권을 가져오게 해줄 포로가 핏빛 심연에 갇혀 있다는 사실을 알곤 탈옥 작전에 지원을 요청했습니다.",2284,3759902,3759912,3759932,3759922,0,0,0
1190,나스리아 성채,"대영주 데나트리우스는 교만한 영혼들에게서 령을 수확하는 레벤드레스의 주민들을 오랫동안 지배해 왔습니다. 그러나 가뭄과 공포가 어둠땅을 휘어잡으면서, 데나트리우스도 충성이 향하는 진짜 방향을 드러내 보였습니다. 이제 옛 주인에게 맞서려 들고일어선 고귀한 왕자 레나탈은 얼마 남지 않은 아군을 불러모아, 나스리아 성채에 잠입하고 데나트리우스를 권좌에서 끌어내릴 필사적인 임무를 준비합니다.",2296,3759896,3759906,3759926,3759916,0,0,0
1192,어둠땅,"필멸자의 영역인 아제로스 그 너머에 자리한 어둠땅은 임종을 맞은 영혼이 향하는 목적지입니다. 한때는 원대한 힘을 지닌 심판관이 죽은 자의 영혼을 수없이 많은 내세로 인도하곤 했습니다. 하나 작금에 이르러서는 모든 영혼이 나락으로 보내져 영원한 고문의 희생양으로 전락하고 있습니다. 이젠 승천의 보루의 평화로운 키리안부터 몽환숲의 나이트 페이, 레벤드레스의 교활한 벤티르, 말드락서스의 호전적인 강령군주까지 어둠땅의 주민들이 일치단결하여 영혼의 흐름을 막아내야 합니다.",2559,3850568,3850569,3850571,3850570,2,0,0
1193,지배의 성소,"영겁의 세월 동안 간수는 나락에 구속되어 있었습니다. 그러나 지금 이 순간, 간수의 무한한 군대는 집결하고 있으며 그의 경계는 점점 뻗어 나가 오리보스를 집어삼키려고 합니다. 파멸 앞에 선 볼바르는 마지막 남은 동맹군을 이끌고 토르가스트에 진격해, 간수가 가장 강력한 힘을 발휘할 수 있는 장소에서 결전을 벌이고자 합니다.",2450,4182018,4182020,4181530,4182023,0,0,0
1194,미지의 시장 타자베쉬,피도 눈물도 없는 중개단장 소레아가 창시자의 비밀을 손에 넣기 위해 여러 영역을 넘나드는 강탈 작전을 주도하고 있습니다. 그런 그녀와 대립각을 세우는 자들이라곤 실각한 중개자 알달릴과 황급하게 긁어모은 일당이 전부입니다. 이들은 이제 수수께끼에 가려진 미지의 시장을 넘어 소레아가 금단의 힘을 손에 넣기 전에 저지해야 합니다.,2441,4182019,4182022,4181531,4182024,0,0,0
1195,태초의 존재의 매장터,"간수가 베일에 가려진 어둠땅의 심장부, 매장터를 돌파했습니다. 그가 매장터에 담긴 태고의 힘을 손에 넣으면 죽음을 앞세워 우주를 재창조할 것입니다. 조바알이 현실을 지배할 준비를 하는 이 순간, 그를 저지하려는 아제로스의 용사들은 진격하고 있습니다. 과연 용사들의 결의가 간수를 꺾을 수 있을까요?",2481,4423751,4423752,4423750,4425895,0,0,0
1196,담쟁이가죽 골짜기,"담쟁이가죽 골짜기는 용의 섬 최대 규모의 놀 거주지입니다. 하지만 이 야생 놀 정착지에는 형언할 수 없는 위험이 똬리를 틀고 있지요. 골짜기에서는 부패가 스며 나와 하늘빛 평원의 놀 부족을 잠식하고, 모든 생명에게 부식의 위협을 떨치고 있습니다. 이런 골짜기의 중심부에는 담쟁이가죽 놀의 수장이 기거하며, 자신의 지식을 메말라가는 동족과 즐겁게 향유하고 있습니다.",2520,4742820,4742923,4746635,4742933,0,0,0
1197,울다만: 티르의 유산,"울다만은 고대의 티탄 시설로, 아득히 먼 옛날 영웅적인 수호자 티르가 노르간논의 원반을 숨긴 장소입니다.

용의 섬으로 돌아온 이후, 알렉스트라자 여왕은 울다만에 또 다른 원반이 숨겨져 있다는 사실을 알게 됩니다... 티르 본인의 기억이 담긴 원반이 말입니다. 그 지식으로 위상의 힘을 되찾을 수 있을 거란 확신에 알렉스트라자는 필멸자 동료들에게 부탁을 하게 됩니다. 용족의 미래를 위해, 위험천만한 울다만을 돌파하고 티르의 기억을 회수해 달라는 부탁을.",2451,4742827,4742930,4746642,4742940,0,0,0
1198,노쿠드 공격대,"노쿠드 부족이 고대의 독수리 정령 온아라를 생포한 후, 내전이 온아라 평야를 불길처럼 휩쓸고 있습니다. 다른 부족들에게 있어 온아라는 단순한 정령이 아닌, 그들의 여신입니다. 원시술사들은 정령의 힘을 부리며, 강령술사들은 전설적인 켄타우로스의 영혼들을 조종합니다. 적에게 둘러싸인 마루크 부족들이 일치단결하는 가운데, 노쿠드의 폭군 발라카르 칸은 멀찍이서 바라보며 명령을 내리고 있습니다. 노쿠드가 굴복하기 전까지 끝없는 공세가 예상되는 가운데, 전장이 기다립니다.",2516,4742821,4742924,4746636,4742934,0,0,0
1199,넬타루스,흑요석 성채 지하에는 검은용군단의 보물고이자 전설적인 제련술의 비밀이 숨겨져 있는 넬타루스가 자리하고 있습니다. 자라딘은 잠에서 깨어난 후 넬타루스를 공격 목표로 삼았습니다. 하지만 을씨년스럽게 버려진 상태인 걸 보고는 당황하면서도 재빨리 비밀을 취했고... 나아가 흑요석 성채를 완전히 장악했습니다.,2519,4742825,4742928,4746640,4742938,0,0,0
1200,현신의 금고,"원시술사들이 수천 년 동안 현신들을 가둬온 티탄 감옥에 침입했습니다. 이곳에서 라자게스는 힘을 합쳐 이 세상에서 티탄의 영향력을 지우겠다는 속셈 아래 형제자매들을 해방할 부정한 의식을 치르고 있습니다. 아제로스의 용사들은 이 난공불락의 요새를 공격해 방어선을 돌파하고, 위협에 종지부를 찍어야 합니다. 수많은 이가 스러질지도 모르는 과업입니다. 그러나 패배하는 순간, 불과 피가 난무하는 현신들의 시대가 온 세상을 집어삼킬 것입니다.",2522,4742828,4742931,4746643,4742941,0,0,0
1201,알게타르 대학,"먼 옛날 알게타르 대학은 모든 용을 위한 고등 교육기관이었습니다. 그 이후로 섬의 다른 지역처럼 줄곧 휴면에 들어 있었지만, 교장 도라고사의 주도 아래 다시 교문을 열었습니다. 재밌고 참신한 변화로 무장한 알게타르 대학은 이제 용에 국한되지 않고 모든 생명체를 학생으로 받고 있으며, 한때 학생으로 북적거렸던 교육의 전당을 원래 모습으로 돌려놓는 데 힘을 보탤 자원자들도 모집하고 있습니다. 대학을 찾는 이는 누구든 새로운 지식을 얻어갈 수 있을 것입니다.",2526,4742826,4742929,4746641,4742939,0,0,0
1202,루비 생명의 웅덩이,"예로부터 다섯 용군단의 공동 부화장이었던 루비 생명의 웅덩이는 성역으로 여겨집니다. 모든 생명을 가꾸는 것을 책무로 받들고 있는 붉은용군단이 이 웅덩이를, 나아가 온 용족의 미래를 보호하고 있습니다.

그러나 라자게스와 원시술사들이 그 미래를 강탈하러 나타났습니다. 이들의 목적은 이 신성한 웅덩이에 자신들의 힘을 주입하는 것입니다. 용족의 번영을 위해 반드시 저지해야 합니다.",2521,4742824,4742927,4746639,4742937,0,0,0
1203,하늘빛 보관소,"아득히 먼 옛날, 말리고스는 하늘빛 보관소를 만들고 신드라고사에게 자신이 발견한 독특한 마법 유물을 분류하는 일을 맡겼습니다. 그렇게 봉인된 채 수천 년의 세월이 흐른 지금, 보관소는 마모되어 엉망이 되었고 외부와... 내부의 공격으로부터 취약한 상태가 되었습니다.",2515,4742819,4742829,4746634,4742932,0,0,0
1204,주입의 전당,"티르홀드 지하 깊은 곳에는 주입의 전당이 자리하고 있습니다. 이 구조물은 고대의 수원지 위에 지어졌는데, 수호자 티르는 이 수원지의 물을 붉은용군단이 관리하는 생명의 웅덩이의 원천으로 삼았습니다. 그리고 용의 섬이 다시 깨어나면서 원시술사 병력이 전당에 침입했습니다. 이들은 과연 시설을 파괴하러 온 것일까요... 아니면 티르가 남겨놓은 비밀을 파헤치러 온 걸까요?",2527,4742823,4742926,4746638,4742936,0,0,0
1205,용의 섬,"한때는 다섯 용군단이 온 용의 섬 하늘을 뒤덮었지만, 모두 수천 년 전에 적들로부터 아제로스를 지켜내기 위해 섬을 떠났습니다. 하지만 섬이 다시 깨어나 멀리 떠난 수호자들에게 돌아오라고 손짓하고 있습니다. 하지만 네 마리의 무시무시한 원시용 역시 섬으로 찾아왔습니다. 바로 대지와 암석의 지배자 바스리크론, 전류 폭풍의 지배자 스트루나란, 불을 다스리는 자 바주알, 그리고 얼음과 냉기의 지배자 리스카노스입니다.",2574,4742822,4742925,4746637,4742935,2,0,0
1206,노쿠드 공격대,"켄타우로스 내전이 평야를 집어삼켰습니다. 발라카르 칸은 동족을 배신하고 원시술사와 손을 잡았고, 다른 켄타우로스 부족과 녹색용에 대한 적개심을 드러냈습니다. 폭풍마술사가 전장에 정령을 소환하는 한편, 시카르 쇠뇌는 원시술사의 원시용을 격퇴하고 있습니다. 그러던 와중 폭군 발라카르가 바람의 여신 온아라를 사로잡았습니다. 발라카르를 처단하고 여신을 해방한다면 온아라 평야에도 자유가 찾아올 것입니다.",0,0,0,0,0,0,0,0
1207,꿈의 희망 아미드랏실,"에메랄드의 꿈에서 섬세한 보살핌을 받은 끝에, 비로소 아미드랏실이 개화하여 아제로스로 넘어갈 준비를 하고 있습니다. 하지만 새로운 세계수의 운명은 아직 안전하지 않으며, 아제로스의 용사들이 일치단결해 피락과 불타는 동맹에 대항해야 합니다. 피락이 아미드랏실의 심장을 집어삼켜 온 세상을 화마로 물들이지 못하게 저지해야 합니다.",2549,5409260,5409261,5409263,5409262,0,0,0
1208,어둠의 도가니 아베루스,"수천 년 전, 넬타리온은 비밀 실험실 아베루스를 세워 세계를 격변시킬 실험을 자행했습니다. 그리고 얼마 전에 다시 수면 위로 드러나면서 대지의 수호자의 유산을 탐내는 세력들로부터 십자 포화를 받고 있지요. 그 안에 남아 있는 힘을 손에 넣겠다고 말입니다. 아제로스의 용사들은 이제 어둠 속으로 나아가 넬타리온의 사악한 힘이 악인들의 수중에 들어가지 않도록 막아야 합니다.",2569,5149416,5149418,5149415,5149417,0,0,0
1209,무한의 여명,"청동 사원은 청동용군단의 귀환을 기다리며 수천 년 동안 잠들어 있었습니다. 청동용은 이 거룩한 사원을 재건하는 데 성공했지만, 그러기도 무섭게 어둠의 세력이 사원을 노리고 있습니다. 결국 무한의 용군단이 시간의 길을 장악하고, 무르도즈노가 강림하는 순간이 찾아오고 마는 걸까요? 아제로스의 용사들은 시간 그 자체로 뛰어들어 찬란하게 빛나는 미래를 지켜내야 합니다.",2579,5221758,5221768,5221804,5222376,0,0,0
1210,어둠불꽃 동굴,"어둠불꽃 동굴은 한때 번성했던 토석인 광산이었지만, 세월이 흐르며 그 번영도 막을 내렸습니다. 그렇게 토석인 기계 대변자들이 떠나자 얼마 지나지 않아 코볼트들이 몰려들었습니다. 곧이어 일꾼들은 백성들 위에 우뚝 선 거한이자 폭군인 양초왕에게 탄압받기에 이르렀지요. 넘쳐나는 부는 오래 전에 빼앗겼습니다. 진정한 기회를 얻기 위해서는 마지막 남은 끔찍한 왕의 하수인들을 물리치고 겁에 질린 코볼트들을 해방하는 것입니다.",2651,5912531,5912549,5912510,5912540,0,0,0
1267,신성한 불꽃의 수도원,"신성한 불꽃의 수도원은 신비한 황제의 환영을 참오하는 열렬한 신자들을 위해 지어졌습니다. 그러나 수행사제들은 메렐다르 주민들의 믿음이 약하다며 업신여기는 마음을 갖게 되었고, 종국에는 거리를 두게 되었습니다. 이에 에트나 블레이즈 수녀는 머프레이 수도원장의 내부 성소에 어떤 비밀이 숨겨져 있는지 조사하기 위해 용사들에게 도움을 요청했습니다.",2649,5912533,5912551,5912512,5912542,0,0,0
1268,부화장,"폭풍횃대는 폭풍떼까마귀의 보금자리이자 부화장일 뿐만 아니라, 폭풍기수 바엘그림과 폭풍기수들의 막사요, 본부이기도 합니다. 폭풍횃대는 지난 수천 년 동안 토석인의 적에게 침범당하지 않고 자리를 지켰습니다. 하지만 애석하게도 내부로부터의 침입에는 취약하다는 단점이 있습니다.",2648,5912535,5912553,5912514,5912544,0,0,0
1269,바위금고,"기계 대변자는 각성의 전당과 인접한 시설인 바위금고를 관리합니다. 이들의 전 지도자였던 공허 대변자 에리히는 얼마 전 공허의 타락에 물들면서 축출당했습니다. 기계공들이 일하고, 충성파가 순찰하는 사이 에리히는 가장 광신적이고 타락한 추종자들 뒤에 숨어 있습니다. 티탄 땅굴에 들어간 그는 끔찍한 변화를 겪었습니다. 에리히가 두 번 다시 권력을 쥐지 못하게 막으려면 신속하게 개입해야 할 것입니다.",2652,5912536,5912554,5912515,5912545,0,0,0
1270,새벽인도자호,"아라시가 기함 새벽인도자호의 건조를 완료했습니다. 새벽인도자호는 아즈카헤트와의 끝없는 전쟁에서 전세를 역전시킬 화력을 갖춘 신형 전함 설계가 접목된 결실입니다. 진수식 시작을 앞둔 가운데, 스틸스트라이크 장군은 이 역사적인 행사에 이방인 영웅들을 초청했습니다.",2662,5912534,5912552,5912513,5912543,0,0,0
1271,메아리의 도시 아라카라,실타래의 도시 바로 아래에는 이전 층의 버려진 폐허인 메아리의 도시 아라카라가 있습니다. 안수레크의 군대는 이곳에서 네루비안 문명 전체를 승천시킬 위험한 재료를 채취하고 있습니다. 원하든 원치 않든 네루비안 문명 전체를 승천시킬 계획인 셈이지요.,2660,5912528,5912546,5912507,5912537,0,0,0
1272,잿불맥주 양조장,"경영진 전격 교체! 잿불맥주 양조장은 해방자 토석인 문화의 중심지로, 웬브랜트의 지도 아래 모든 토석인이 즐기는 화끈한 맥주를 제조해 왔습니다. 하지만 이 양조장은 고블린 기업가 골디 바론바텀의 적대적인 기업 인수의 희생양으로 전락해 버렸고, 골디 바론바텀은 잿불맥주 대량 생산이라는 새로운 시대를 열었습니다.",2661,5912529,5912547,5912508,5912538,0,0,0
